Student_ID,Name,Gender,DOB,Email,Address,PhoneNumber,Final_Score,Rating_class,Rating_teacher,Class_recommendation
1113,Alyssa Benson,Male,08/28/2002,jeffrey52@gmail.com,"71900 Nguyen Passage Apt. 431
Mariafurt, WA 99160",0674419507799,7,2,1,False
1114,Charles Price,Male,07/26/2002,kmedina@roberson.com,"09209 Melissa Estates
South Ashley, IN 42500",5659186393932,9,2,5,False
1115,Erica Johnson,Female,03/26/1989,william51@moore.info,"03893 Michelle Lights
Johnsonland, IA 05037",6299079474916,6,2,1,False
1116,Collin Avila,Male,04/16/2008,jessica90@mitchell.biz,"036 Elijah Turnpike Suite 427
South Dianestad, WV 85980",1372962628930,10,4,5,False
1117,Renee Cooley DVM,Male,11/06/1992,scottrobert@daniels.com,"0363 Tara Turnpike
Smithview, SD 24463",8647592851376,6,2,5,True
1118,Eileen Jones,Female,08/06/2007,kleinjoel@hotmail.com,"24205 Ayala Grove Apt. 289
New Michellefurt, OK 04309",2555232382522,3,2,5,True
1119,Natalie Zimmerman,Male,11/02/2010,zsantos@gmail.com,"8460 Little Parkway
East Melissabury, WV 32159",4528847387694,4,1,5,False
1120,Melanie Phillips,Female,07/26/2009,ahebert@yahoo.com,"8063 Nathaniel Loop
Ayalatown, VA 87945",3349107611163,1,1,5,False
1121,Douglas Stark,Female,03/10/1995,fredwilkerson@hotmail.com,"825 Megan Lock Apt. 864
Alvarezhaven, HI 21093",1769984511693,2,2,3,True
1122,Michael Diaz,Male,02/03/1996,rachel11@summers-short.net,"84321 Oscar Drive
South Samantha, SD 34272",0166172043732,7,5,2,True
1123,Derek Mcdaniel,Male,11/20/1990,jmathis@jones.org,"95529 Cline Shoal Suite 902
South Mary, AR 51191",0770317192417,6,2,4,True
1124,Theresa Ward,Female,04/28/2000,howetina@yahoo.com,"321 Cook Circle
Port Leah, OR 04522",3802592757119,6,1,3,True
1125,Angela Copeland,Male,03/31/1998,david89@fuller.org,"9730 Andrew Key Apt. 728
East Kathleen, NH 19892",2110057616959,9,5,5,False
1126,Daniel Lee,Male,12/09/2002,msmith@finley.com,"9077 Dalton Viaduct
Chavezfurt, AZ 25129",0491458030192,7,4,1,False
1127,George Stone,Male,10/16/1999,diane41@hotmail.com,"USNV Meza
FPO AP 54815",6177603287451,2,2,3,False
1128,Maria Castro,Female,11/22/1998,vargaskristina@macias.com,"PSC 3823, Box 2362
APO AE 47495",2656185822183,6,5,1,False
1129,Chelsea Cole,Female,10/16/2006,ghall@gmail.com,"55212 Mark Curve
New Luistown, WI 41785",5645781991677,10,4,1,False
1130,Jennifer Wagner,Male,05/16/2008,iwalsh@gmail.com,"9573 Tiffany Forge
West Jeffreychester, CA 20561",4788694150228,2,5,5,False
1131,Patrick Shah,Female,05/01/1989,robbinschristopher@thomas-harper.info,"991 Alvin Park
Kristiland, LA 34833",2547725741644,3,4,1,True
1132,Cathy Harper,Female,11/06/2003,calexander@yahoo.com,"53419 Geoffrey Creek
South Anna, TX 39410",8511147375986,7,4,2,False
1133,Brittany Combs,Female,10/14/2011,jacob04@lopez.com,"242 Johnson Alley
Fernandezshire, IA 87238",4340559446916,2,1,1,True
1134,Denise Scott,Female,07/15/2011,owensjoseph@mcguire-smith.info,"USS Valentine
FPO AA 34497",1982264427201,1,3,2,True
1135,Peter Harrison,Female,09/18/2003,jdaniels@davis-campbell.com,"82643 Shelly Drive Apt. 435
Acevedoport, CO 55136",0756867874468,1,5,5,False
1136,Jackie Cardenas,Female,09/16/2001,brittanyalexander@gmail.com,"90244 Patrick Ports
Williamton, MI 45417",3664256330562,2,4,4,False
1137,Kenneth Nelson,Male,11/06/1999,morgan07@gmail.com,"PSC 2428, Box 0340
APO AA 90122",6860306507690,9,2,1,True
1138,Jacob Schneider,Male,08/12/2008,middletontina@boyd.com,"36151 Gomez Branch
Mcclainburgh, GA 62524",3365115508574,3,2,3,True
1139,Savannah James,Male,03/24/2008,dbean@hotmail.com,"38464 Traci Road Apt. 069
East Candacestad, MD 05872",7158796595700,6,5,3,True
1140,Marcus Chapman,Male,02/23/1994,gibsonshelley@gonzales.com,"58250 Jesse Lock Apt. 844
Port Bonnie, ND 73612",9131766895766,2,1,5,False
1141,Steven Bishop,Female,05/23/2009,ashley15@hotmail.com,"Unit 4590 Box 9540
DPO AA 38787",7513001137263,3,4,4,False
1142,Rebekah Bradford,Male,04/15/2011,tthompson@gonzalez-smith.com,"3558 Mckinney Underpass
East Emily, ID 51060",3085718680981,6,4,4,False
1143,Allen Nelson,Male,12/18/1989,jamesjames@jones.org,"080 Harris Forge Apt. 353
North Jessicaland, ID 01112",3179117105282,2,4,5,False
1144,Mark Sanchez,Male,06/28/2007,robertjones@yahoo.com,"717 Winters Parks Suite 703
West Joshualand, CO 64975",8205508962963,9,1,2,True
1145,Angela Vasquez,Male,04/17/2001,robin09@yahoo.com,"354 Jessica Gardens Apt. 963
North Danielle, FL 29764",8634204793217,8,2,2,False
1146,Melinda Cabrera,Female,07/10/1999,william25@hotmail.com,"39835 Seth Mills
New Juan, NV 31832",0167626737071,6,1,3,False
1147,Rhonda Brown,Female,06/11/2011,schwartzjose@yahoo.com,"0127 Adams Tunnel
Wilsonchester, VA 23817",7426886927533,4,5,4,False
1148,Johnny Hernandez,Female,01/26/2006,benderjuan@ramirez.net,"48587 Santana Underpass Apt. 102
North Raymond, NC 32030",7628235611379,2,1,5,True
1149,Vickie King,Female,10/30/2003,samantha90@murphy.org,"34672 Christopher Shores
West Krystal, SD 84956",4900328729331,7,5,2,False
1150,Kathryn Arnold,Female,01/20/2008,fmartin@castillo.com,"06763 Wood Station
Michaeltown, WA 39756",1633008981496,9,5,3,True
1151,Dr. Katie Lewis,Male,02/05/2000,marygonzalez@webb-johnson.com,"7453 Allen Trail Apt. 268
South Henryshire, RI 41724",4058313434078,6,4,2,False
1152,Chelsea Long,Female,07/13/2004,mcdonaldroger@blackwell.com,"2029 Adam Flats Suite 405
Aaronborough, AL 40370",4395904422366,3,1,2,False
1153,Jason Johnson,Female,01/24/1995,steven92@gmail.com,"4005 Patricia Walks
Danielsshire, MT 17246",0042364339851,9,5,5,False
1154,Willie Palmer,Male,12/31/2011,douglas68@johnson-garner.biz,"PSC 7200, Box 2180
APO AP 77291",0119320013392,1,2,1,True
1155,Jeremiah Collins,Female,10/16/1999,cjackson@hayes.biz,"88086 Pamela Knolls
Joshuatown, OR 43734",3814840011963,7,2,1,False
1156,Krista Schaefer,Male,07/04/2011,christinaramirez@schmidt.com,"222 Reyes Curve
Juliehaven, UT 88430",0367245039836,1,4,5,False
1157,Bethany Lee,Male,09/10/1991,gutierrezmary@sanders.info,"9956 Williams Points
Hunttown, NE 38296",5325692684170,6,3,4,False
1158,Anthony Townsend,Female,05/24/2004,lauren80@smith.com,"848 Davis Branch
Santiagochester, NV 37365",2958164237011,4,2,1,True
1159,Paul Cisneros,Female,04/24/2009,grantsilva@hotmail.com,"7907 Lindsey Court Suite 214
Port Krista, LA 85380",1867502062855,4,2,1,False
1160,Derek Bennett,Female,07/26/1991,gillespierodney@rogers-taylor.info,"7460 Adams Corners
South Susanland, NH 51103",4675164985108,9,1,1,True
1161,Sara Johnson,Male,05/02/2006,uwhite@gmail.com,"961 Davis Village Suite 177
Vincentmouth, TN 49056",0195573609544,5,5,1,False
1162,Leslie Bennett,Male,03/04/2001,meagan69@yahoo.com,"9212 Dale Center Apt. 806
Acevedochester, HI 94021",2495870427973,1,5,2,True
1163,Becky Gill,Male,04/11/2008,hoconnor@guerrero-stanley.info,"007 Montoya Via Suite 056
Stewartfort, GA 45060",7597647206332,6,5,1,False
1164,Misty Lamb,Male,04/16/2011,kelly50@gmail.com,"675 Jonathan Plains Apt. 770
West Emilyfurt, WI 24561",8714264747484,2,5,4,True
1165,Lisa Harvey,Male,11/23/2011,arnoldnicole@gmail.com,"Unit 1569 Box 7292
DPO AP 90520",0260527961524,5,2,5,False
1166,Brenda Ortega,Male,11/12/2003,nguyengregory@olson.com,"785 Kevin Pines
New Nicholestad, SC 76874",3257669960808,6,3,3,True
1167,Jodi Lara,Male,01/31/2010,christopherallison@medina.com,"5486 Farley Skyway Apt. 932
Smithberg, VT 96333",4464536352976,3,2,5,False
1168,Samuel Nixon,Male,05/23/2007,christopherstone@yahoo.com,"6037 Flores Way
New Patricia, KY 78351",7549413411448,1,5,3,False
1169,Alan Thomas,Male,07/20/1994,leonjennifer@gmail.com,"USS Jones
FPO AP 35258",2714804618800,9,4,4,True
1170,Kristen Simon,Female,01/17/1996,zandrews@ali.com,"544 Green Path
New Ryan, WV 36229",6691543977526,8,2,5,True
1171,John Robinson,Male,08/29/2011,mcintoshashley@wright.info,"2624 Wilkerson Ramp Apt. 420
Carrollfurt, SC 36133",9410103732595,1,3,4,True
1172,Michael Humphrey,Female,10/25/1995,kristaclark@rodriguez-harris.com,"6057 Carter Expressway Suite 318
Beckyhaven, NE 07056",7559164467232,5,2,5,False
1173,Walter Cannon,Male,02/20/2000,dhendrix@ramos.com,"376 Michael Springs Apt. 843
Tracyshire, AL 48474",4429013712654,8,5,3,True
1174,Angela Kim,Female,05/25/2010,michaelmorgan@yahoo.com,"727 Crawford Plaza Apt. 414
Lake Michael, HI 26460",4575425468083,6,2,5,True
1175,Nathaniel Barrett,Male,01/16/1991,paula41@smith.info,"37088 Gutierrez Fort
East Mackenzie, MN 27581",9532354365125,5,5,4,False
1176,Teresa Mcmahon,Female,06/20/2010,michaelbrewer@clark-watkins.com,"08401 Evans Village Apt. 792
Wongfurt, OK 14701",8610637188642,10,2,1,True
1177,Christopher Thomas,Male,12/31/1993,mooreluis@sullivan.com,"060 Michael Bypass
West Tracyfort, IL 02300",5824019273867,6,5,2,False
1178,Evan Patterson,Male,01/09/2008,jeffrey83@bradley-fowler.net,"924 Glenn Square Suite 425
Lake Suzanne, NC 12405",2908939624956,4,3,4,True
1179,Kevin Baxter,Male,04/17/1997,taylorjoseph@yahoo.com,"9294 Harrison Radial Apt. 387
Joelshire, NE 12568",6874934022232,2,1,4,False
1180,Matthew Turner,Female,05/29/2000,billy13@andrews.com,"37112 Brad Views Suite 859
Garrisonside, TN 26406",6403829683237,10,3,3,False
1181,Nicole Perez,Female,12/01/2002,wesley30@hardy.org,"PSC 7499, Box 9586
APO AP 45087",9417527924972,7,1,4,True
1182,Robert Mejia,Female,12/10/2011,grantbrittany@nelson-briggs.com,"590 Garcia Forges
New Christopherland, NM 38707",4996213438536,10,5,4,False
1183,Andrew Brown,Female,10/20/1991,jason96@gmail.com,"6244 Jason Passage Suite 683
South Kristaburgh, GA 35967",7288639806869,9,4,4,False
1184,Scott Gonzalez,Male,06/22/1999,matthew41@rollins.org,"55038 Allison Haven Suite 602
Cynthiaport, NC 90343",8368317936194,9,1,5,True
1185,Melissa Velazquez,Female,04/04/2008,kendra25@romero-walker.com,"6950 Morrison Fall
Audreyborough, WA 46877",6822502568094,5,3,5,True
1186,Susan Li,Female,01/14/2011,stephen30@yahoo.com,"186 Mallory Plains Suite 893
Port Deanborough, SD 19950",3701586686288,4,1,2,False
1187,Victoria Paul,Male,03/26/1991,robinsonthomas@gmail.com,"3130 Hunt Burgs
New Denise, CO 49085",1819379948011,3,3,3,False
1188,Joseph Thomas,Female,01/21/1989,harrisellen@hotmail.com,"275 Doyle Ville
Lake Courtney, OK 09675",6225582888976,4,5,5,False
1189,Tina Ellis,Female,12/06/2007,robert19@hotmail.com,"370 Chambers Light Suite 680
Barbaraborough, AK 67303",8959962652778,2,2,4,False
1190,Dana Carroll,Female,09/21/2008,gmccarthy@brennan.com,"99293 Brandon Crossing Apt. 465
South James, KY 23470",1974695504524,6,5,2,True
1191,Emily Diaz,Male,06/19/1997,zcruz@hancock.com,"16137 Jeanette Pike
Fisherstad, AL 62389",6952445333699,4,4,5,False
1192,Karen Reynolds,Male,10/22/2010,harringtonnathan@hotmail.com,"199 Turner Cape Apt. 894
Lake Caitlinton, WY 58248",4919289093746,5,4,3,False
1193,Nicole Kennedy,Female,01/16/2001,kescobar@hotmail.com,"4724 Weiss Brook Apt. 164
Lake Michael, MI 97036",1305214712854,3,4,3,True
1194,Leslie Wilson,Male,08/10/1995,joseph81@wagner-oconnell.com,"1829 Thompson Flats Suite 404
Thomaschester, IN 35943",7326576284389,2,4,3,False
1195,Matthew Davis,Male,06/24/2002,pcarpenter@neal.com,"75213 Jennifer Centers
West Colleen, MD 96765",6782204785323,5,4,4,False
1196,Diane Casey,Female,06/27/1990,andrewmiller@lewis.net,"18618 Maria Glens
Townsendbury, WI 80502",1588643504079,4,5,3,True
1197,Christina Reynolds,Female,11/12/1999,caroline73@mahoney-thomas.info,"1622 Jeffery Place Suite 868
Nicholasstad, AZ 99018",7385158640718,1,1,5,True
1198,Louis Moran,Female,07/05/1995,kevincrawford@yahoo.com,"5655 Patrick Terrace Apt. 847
Huffmantown, AK 27504",7275120033679,9,4,4,False
1199,Tiffany Hernandez,Male,10/26/1991,campbellkatherine@hotmail.com,"16243 Thomas Route
Thomasland, PA 74953",0348995748556,1,2,3,True
1200,James Lewis,Male,08/07/1997,annapugh@downs.org,"53008 Erin Ville Suite 414
Brittanyfort, MT 64238",6184600795088,10,1,3,False
1201,Michael Day,Male,05/17/1993,william38@yahoo.com,"837 Linda Stream Suite 028
East Kayla, LA 94677",1464135664446,7,5,1,False
1202,Mitchell Smith,Female,01/31/1992,maryjones@allen.com,"2885 Sanders Prairie Suite 856
Tuckerton, MT 69576",7016364695754,10,3,4,False
1203,Amber Foster,Male,11/16/2005,lance95@figueroa-fox.biz,"35762 Munoz Fork
Santosshire, NY 03622",7840027504500,8,5,2,True
1204,Theresa Harmon,Male,12/13/2010,rogersphillip@gmail.com,"9289 Joshua Cliffs
North Jesseville, MS 18706",2943737178086,9,4,2,True
1205,Jennifer Johnson,Female,04/28/1996,kpham@gmail.com,"07493 Mayer Mills Apt. 589
Lake Tracyberg, VA 20145",5772336354717,1,1,2,True
1206,Michael Taylor,Female,02/18/1998,melissahorne@downs.info,"28211 Hall Pines Apt. 952
New Lori, DE 83257",7825115407100,8,1,1,True
1207,Toni Hall,Male,06/01/1995,rachel31@carr.info,"447 Bailey Ridge Apt. 257
New Alfredtown, SD 58827",0501302492689,9,2,1,True
1208,Mary Schneider,Female,04/19/2000,john93@yahoo.com,"90066 Dale Flat
Cainchester, IN 95367",8936809095330,7,1,5,False
1209,Samuel Stokes,Female,01/03/2005,amy50@cabrera.com,"225 Howard Views Suite 883
West Charles, WA 84601",7767104761087,8,2,3,True
1210,Carol Phillips,Male,10/22/2003,xtucker@mendez.com,"8674 Denise Fords Suite 212
Jessicastad, WV 74445",8948116666303,2,3,5,True
1211,Jennifer Gilbert,Male,03/21/2006,byoder@gmail.com,"6288 April Lake
Rachelmouth, NJ 87702",3027808391499,6,1,5,False
1212,Charles Best,Female,08/08/2002,jonessteven@griffin.info,"32665 Martin Walk
North Janet, MI 54211",8030769682575,2,2,5,False
1213,Hannah Fritz,Female,04/01/1991,williamstimothy@hotmail.com,"6484 Heidi Throughway
Mcfarlandmouth, VA 03394",2146689721915,6,5,5,True
1214,Drew Terry,Female,03/01/1992,kimberlyhall@gallagher.com,"PSC 7714, Box 5096
APO AE 57963",3930624470467,6,2,5,False
1215,Brian Adams,Male,07/06/1989,novakmegan@burke.net,"9838 Mitchell Ways Apt. 646
Jenkinsshire, AZ 04644",7431764384431,1,1,1,True
1216,Paul Nelson,Female,07/24/2010,jamiemorales@wong.net,"456 Scott Walk Apt. 156
Briannatown, RI 24508",1053870353484,8,1,4,False
1217,Martha Barnes,Male,01/29/1991,smithstephen@yahoo.com,"525 Gary Courts Apt. 519
West Harry, MS 88088",9710916409725,3,3,1,True
1218,Margaret Davis,Male,11/08/1992,ismith@yahoo.com,"Unit 6655 Box 6991
DPO AA 82568",3119985475336,6,3,3,False
1219,Michael Reyes,Female,07/26/1994,ethompson@montgomery.org,"909 Anne Locks
New Richard, KS 59653",6247141554005,6,2,3,False
1220,Melanie Mitchell,Female,01/02/2008,wreyes@sanford.com,"83444 John Prairie Apt. 829
Walkerside, OH 39708",8014586766333,2,3,2,False
1221,Mr. Johnathan Marks MD,Female,07/04/2005,amysmith@newman.org,"75713 Knight Mountains
South Martin, OK 61597",3754529509620,5,4,2,False
1222,Shane Moore,Male,07/31/2005,elizabeth50@gmail.com,"9157 James Pines Apt. 932
East Omarhaven, AK 66140",2306123068442,7,2,4,True
1223,Heidi Duke,Female,10/10/1998,choitara@martin-barry.com,"0435 William Station
Brownstad, TX 17907",5288930239129,5,2,2,False
1224,William Campbell,Female,07/17/2009,ystewart@strong.com,"2502 Gary Trail Apt. 080
Port Jonathanview, PA 48567",3949847375364,6,2,3,True
1225,Amber Mejia,Female,09/24/1994,andersonbrent@gmail.com,"0146 Jones Rue
Bryantville, UT 18242",6150137924631,1,2,1,True
1226,Aaron Duncan,Female,05/22/2005,tbarber@miller.info,"3107 Dana Light Apt. 083
Scottmouth, IN 09859",0182688035666,5,2,3,False
1227,Adam Stein MD,Female,11/13/1992,michael00@olsen.com,"610 Denise Streets
New Warren, AR 12467",9779492721133,1,5,1,False
1228,Erica Mitchell,Male,03/30/1992,stephaniechoi@gmail.com,"767 Hawkins Wall Suite 632
North Meagan, CT 40729",2404247380483,7,5,4,True
1229,Laura Dodson,Female,01/30/1999,lewisdavid@gmail.com,"909 William Manors
Brianhaven, AK 17105",8830968023818,4,1,3,True
1230,Rachael Smith,Male,01/07/2001,heidichen@best.com,"73452 Williams Creek Suite 851
New Debra, WY 82977",3076422807739,7,5,2,True
1231,Emily Walton,Male,01/05/1994,walshlaura@king.org,"76509 James Ports Apt. 157
Port Michael, DC 98646",4840490144266,9,5,3,False
1232,Traci Rodriguez,Female,02/19/2004,hdavis@anderson.com,"4878 Baker Drive
North Holly, PA 75090",9697034817641,1,5,2,False
1233,Andrew Jordan,Female,03/19/2006,jeremy96@gmail.com,"34805 Conner Gardens
New Laurenbury, IL 73867",5027721995775,7,2,2,False
1234,Danielle Jones,Male,06/13/1993,denisecook@hotmail.com,"Unit 1088 Box 4337
DPO AA 67074",3090909154800,5,1,1,False
1235,Joseph Bishop,Female,02/09/2000,jamessullivan@long-brown.biz,"3902 Jenkins River Suite 395
Torresburgh, KS 32587",0153548307495,1,3,4,True
1236,John Williams,Female,12/24/1990,olivia01@mckinney.com,"99857 Matthew Pines Apt. 261
Jessicabury, MA 87921",8512042286000,1,2,1,True
1237,Morgan Wolf,Male,02/22/2001,lwilliams@yahoo.com,"176 Watson Brooks
Pughfort, NC 71900",3661675025862,6,1,3,False
1238,Jose Baker,Male,05/18/2006,terrysteven@sanchez.com,"1505 Guzman Lake
Port Jeremytown, AZ 21039",4689953935341,4,4,2,False
1239,Sharon Smith,Male,02/05/1991,robin24@hotmail.com,"46583 Sandy Light
Port Davidhaven, KS 83743",9345228300172,5,2,3,False
1240,Stephanie Rivers,Male,10/01/2004,egray@black.com,"65958 Thomas Mill Apt. 891
Gregorybury, NY 42551",9182252420040,6,2,1,True
1241,Bonnie Harding,Male,09/06/2002,orosales@simmons.com,"0476 Huynh Mountains Suite 687
South Michael, IA 26361",1483481105281,6,5,5,False
1242,Jennifer Yates,Female,12/02/1995,christopher54@hotmail.com,"696 Melissa Pines
Norrismouth, DE 13001",6216532546359,5,4,5,True
1243,Tiffany Hill,Female,04/02/1995,calebhernandez@hotmail.com,"7135 Shirley Summit Apt. 729
Andrewshire, MT 89685",7824518416929,3,5,4,False
1244,Michael Vargas,Male,01/08/2001,ronaldharrington@fisher.com,"Unit 3566 Box 0049
DPO AE 83145",8983758958817,6,4,5,False
1245,Taylor Johnson,Female,06/25/1989,uhoffman@gmail.com,"46356 Curtis Street Apt. 703
Arellanohaven, IN 97776",2574452733900,6,4,4,False
1246,Emily Fitzgerald,Female,04/12/1990,johnrivers@murray.net,"1491 Brown Prairie
Lake Carolberg, SC 13550",5402592920165,8,2,1,True
1247,Cindy Walker,Male,02/09/2007,vwalls@clark.biz,"704 Ward Passage
Sextonside, NH 90887",0505419436187,9,1,5,True
1248,Cynthia Bailey,Male,10/15/1996,carlamay@gonzalez.info,"58205 Moreno Courts
Colemanmouth, DE 53952",9338967898434,8,2,3,True
1249,Fernando Marsh,Male,09/04/1994,amber53@yahoo.com,"41544 Wright Row
Hallburgh, DC 83233",4328353412063,1,5,1,False
1250,Ian Soto,Male,06/08/1999,uarnold@dunn-ford.biz,"7128 David Mall Apt. 825
Brightbury, CA 60337",0340501351312,9,4,1,True
1251,Jennifer Kennedy,Male,12/13/2004,malik13@robertson.info,"918 Dalton Points
North Jessicafort, UT 93878",3866500378693,7,4,2,False
1252,Brandon Gonzales,Male,11/01/1995,znelson@yahoo.com,"1554 Cody Route Apt. 860
Lake Jeffmouth, NH 95566",2039098194286,4,1,1,False
1253,Patricia Wiley,Female,07/29/1998,mark57@yahoo.com,"734 Phillips Trail Apt. 111
Goodberg, TN 08792",1109013917780,10,2,2,True
1254,Carrie Figueroa,Male,01/13/1991,fmarsh@hotmail.com,"15565 Paul Hollow
Lake Jonathan, WV 57666",3289905617909,7,4,5,True
1255,Sarah Wong,Female,11/06/2006,moorebrent@smith-gates.net,"7832 Colon Trace Apt. 867
Cruzborough, MA 89387",0035366698907,8,3,5,False
1256,Kim Davis,Female,05/11/1997,jade53@yahoo.com,"11758 Willie Crescent Suite 859
Shafferview, SD 18967",1850785648067,9,5,1,False
1257,Dana Lewis,Female,11/05/1994,kaiserjeffery@gmail.com,"6640 Walker Crossing Apt. 375
Port Adam, KY 33602",1077068388073,2,3,5,False
1258,Christopher Bell,Male,02/07/1993,jacquelineriddle@marshall-holloway.org,"935 Pierce Mountains
Lake Nathan, NY 43914",0048967261225,5,3,3,True
1259,Melvin Lawrence,Male,01/07/1997,travis39@simpson.com,"612 Natalie Harbor Suite 456
Lake Edward, KS 70595",3377167836774,2,3,3,False
1260,Mrs. Jessica Wells MD,Male,05/27/2007,kkaufman@bright.com,"4938 Amanda Parkway Suite 231
Lake Jessica, RI 15557",4321646661613,10,3,5,False
1261,Matthew Miller,Female,05/27/2011,brian46@gmail.com,"226 Jeffrey Canyon Suite 564
North Bonnieborough, OK 91836",9094140313468,8,1,5,True
1262,Theresa Stout,Female,06/22/2000,catherinelopez@yahoo.com,"41928 Carlos Course Apt. 212
Malonefort, RI 96450",0883843575956,1,4,3,False
1263,Natalie King,Male,11/10/1989,murphyaaron@young.com,"8018 Byrd Points Apt. 080
Burtonside, DE 88833",6897277976330,1,3,2,True
1264,Kenneth Sparks,Male,04/06/2011,bsmith@hotmail.com,"USNV Cooper
FPO AP 01610",4441788108812,6,4,5,True
1265,Cameron Ford,Female,12/31/2001,matthewmorrison@yahoo.com,"4469 Bright Curve Apt. 283
Brentfort, UT 74971",5330027335564,6,3,3,True
